@relation 'MusicMoods-weka.filters.unsupervised.attribute.Remove-R14-15,17-18-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Reorder-Rlast-first'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.632,0.566,0.355,4,0.026,0.51723,175333,130.26,0.177,0.11,0.00377,0.929,0.0356,1,-17.205,2,0.119,0.428,0
0.652,0.643,1,4,0.941,0.5166,340133,130.716,0.903,0.0571,0.000172,0.0278,0.0554,1,-8.085,2,0.607,0.819,1
0.577,0.723,1,4,0.889,0.35406,404667,125.004,0.537,0.0363,0.836,0.00937,0.0434,1,-10.208,0,0.797,0.713,1
0.359,0.462,0.458,5,0.529,0,226480,138.046,0.646,0.284,0.000008,0.0161,0.0799,1,-3.809,10,0.908,0.601,1
0.801,0.834,0.815,4,0.017,0.34317,245747,75.534,0.283,0.134,0.445,0.000012,0.0423,1,-9.68,2,0.633,0.234,0
0.63,0.533,0.89,4,0.168,0.17043,335000,176.205,0.387,0.197,0.0556,0.0779,0.0355,0,-9.383,9,0.725,0.16,0
0.376,0.008,1,4,0.885,0.59234,126080,132.972,0.294,0.125,0.000245,0.236,0.0309,1,-3.917,3,0.707,0.503,0
0.245,0,0.998,4,0.72,0.22068,261133,134.937,0.559,0.0661,0,0.00643,0.0311,0,-5.044,1,0.781,0.475,1
0.533,0.448,1,4,0.825,0.16975,315933,112.52,0.498,0.251,0.00042,0.108,0.0645,1,-6.712,0,0.735,0.67,1
0,0,0.993,4,0.144,3.17533,270626,166.021,0.426,0.135,0,0.145,0.255,1,-2.148,11,0.887,0.576,0
0.526,0.524,0.896,4,0.14,3.21016,244773,91.086,0.646,0.356,0.0194,0.181,0.0784,1,-5.345,7,0.792,0.541,0
0.262,0.06,0.815,4,0.05,0.06268,205533,176.016,0.938,0.157,0,0.269,0.0521,1,-3.94,2,0.78,0.642,1
0.824,0.551,0.592,4,0.334,0.14404,182800,127.52,0.507,0.106,0.921,0.882,0.0362,1,-14.607,8,0.357,0.663,0
0.698,0.543,0.411,3,0.072,0.3541,199560,86.578,0.751,0.0802,0.000675,0.0525,0.0296,1,-11.805,9,0.42,0.498,0
0.385,0.416,1,4,0.905,0.13333,211107,136.016,0.855,0.11,0.000002,0.0018,0.0292,1,-4.938,4,0.819,0.642,1
0.751,0.896,0.511,3,0.419,0.17995,247360,133.187,0.214,0.11,0.291,0.664,0.039,0,-28.252,8,0.0153,0.234,0
0.789,0.982,0.836,4,0.264,0.53973,236627,81.12,0.206,0.115,0.000008,0.575,0.0289,1,-8.005,5,0.3,0.515,0
0.367,0.31,1,4,0.876,2.2117,401933,129.911,0.555,0.0993,0.841,0.000016,0.0341,1,-10.867,4,0.858,0.565,1
0.56,0.428,0.701,4,0.107,0.11002,227093,157.245,0.524,0.022,0.000008,0.000124,0.0388,1,-5.416,7,0.728,0.411,1
0.707,0.612,0.849,3,0.193,0.32866,198520,119.802,0.357,0.0525,0.00751,0.943,0.042,0,-16.06,7,0.134,0.467,0
0.601,0.574,0.509,4,0.074,2.22912,273533,77.749,0.0771,0.0987,0.000045,0.894,0.0308,1,-12.229,2,0.207,0.239,0
0.374,0.273,1,4,0.424,3.56426,220867,108.973,0.167,0.0695,0.0281,0.666,0.0338,1,-10.118,4,0.378,0.544,0
0.758,0.711,0.998,4,0.23,0.35941,233907,148.045,0.378,0.263,0.000337,0.885,0.0332,1,-11.58,4,0.339,0.622,0
0.625,0.364,0.954,4,0.5,4.04027,269507,119.944,0.168,0.0893,0,0.0688,0.0343,0,-9.766,6,0.423,0.4,0
0.783,0.389,0.406,4,0.146,0.37147,218187,132.282,0.392,0.0559,0.0105,0.756,0.0279,1,-10.096,3,0.329,0.299,0
0.852,0.906,0.989,4,0.523,4.64399,278533,106.978,0.177,0.43,0.000056,0.156,0.0335,0,-9.108,11,0.483,0.585,0
0.834,0.767,0.949,4,0.394,0.15651,318373,115.673,0.196,0.147,0.436,0.856,0.034,1,-7.55,7,0.397,0.469,0
0.51,0.409,0.792,4,0.094,0,169573,67.615,0.749,0.891,0,0.744,0.0946,0,-14.546,5,0.403,0.53,1
0.939,1,0.978,4,0.406,2.28717,258067,114.21,0.534,0.0995,0.000005,0.811,0.0303,1,-11.218,7,0.385,0.561,0
0.446,0.209,0.878,4,0.351,0.15093,251907,139.892,0.311,0.129,0.000002,0.673,0.0281,1,-10.834,10,0.307,0.534,0
0.665,0.374,1,4,0.352,0.15782,273444,130.016,0.144,0.0862,0.000245,0.00284,0.0349,0,-8.189,3,0.557,0.45,0
0.579,0.682,0.993,4,0.792,2.21751,369375,128.032,0.225,0.289,0.000188,0.00399,0.04,1,-6.506,8,0.653,0.629,1
0.842,0.477,0.971,4,0.501,0.2971,223533,144.979,0.646,0.325,0.000431,0.0131,0.096,0,-5.982,6,0.959,0.62,1
0.261,0.131,0.985,4,0.939,0,411120,125.998,0.212,0.133,0.9,0.00113,0.0505,0,-8.836,3,0.821,0.64,1
0.473,0.356,0.949,4,0.088,0.1576,351893,86.742,0.307,0.084,0.00198,0.543,0.0338,1,-8.196,3,0.485,0.347,0
0.497,0.546,1,4,0.147,0.12281,218360,201.935,0.771,0.146,0.00268,0.00475,0.0428,1,-4.272,0,0.831,0.378,1
0.48,0.265,0.853,3,0.086,3.29723,378573,80.948,0.124,0.0605,0.000012,0.677,0.0255,1,-8.273,8,0.411,0.505,0
0.404,0.447,0.973,4,0.141,0.09773,218587,77.969,0.25,0.0891,0,0.285,0.0232,0,-5.93,10,0.547,0.598,0
0.489,0.742,1,4,0.779,0,223489,120.004,0.681,0.202,0.141,0.00135,0.044,0,-9.738,10,0.396,0.806,1
0.416,0.463,0.725,4,0,0.16222,246013,56.532,0.114,0.0964,0.12,0.893,0.0269,0,-12.544,9,0.229,0.418,0
0.613,0.688,0.726,4,0.231,2.25234,134667,151.256,0.657,0.0819,0,0.00164,0.0453,0,-3.957,11,0.889,0.368,1
0.29,0.162,0.934,4,0.423,0.10916,279290,105.046,0.503,0.142,0,0.00541,0.0467,1,-5.049,2,0.929,0.498,1
0.484,0.762,1,4,0.901,0.36562,159640,119.99,0.866,0.114,0.407,0.458,0.0525,1,-11.918,9,0.576,0.885,1
0.338,0.341,0.718,4,0.4,0.26707,345360,132.07,0.322,0.362,0.00945,0.336,0.28,0,-9.95,1,0.38,0.736,0
0.561,0.578,1,4,0.727,0.18644,192187,133.914,0.951,0.0828,0,0.163,0.0299,0,-7.321,9,0.694,0.649,0
0.193,0.273,1,4,0.791,0.24966,307853,127.997,0.706,0.0532,0.805,0.0574,0.0495,1,-4.394,9,0.8,0.8,1
0.395,0.464,1,4,0.122,0.26753,207333,95.078,0.531,0.115,0,0.0525,0.137,1,-6.425,0,0.655,0.715,1
0.693,0.671,0.82,4,0.241,0.33043,329533,82.27,0.302,0.221,0,0.805,0.0346,1,-10.502,2,0.252,0.444,0
0.452,0.513,0.818,4,0.682,1.03397,193667,150.02,0.836,0.399,0.000261,0.0233,0.0503,1,-7.484,4,0.932,0.698,1
0.092,0,1,4,0.739,0.55043,155813,113.398,0.629,0.128,0.55,0.23,0.0323,0,-11.335,4,0.386,0.81,0
0.202,0.109,1,4,0.425,0.31365,193427,103.36,0.59,0.0599,0.0376,0.00005,0.0696,1,-7.104,2,0.924,0.411,0
0.646,0.774,1,4,0.773,0,224028,99.958,0.599,0.139,0,0.202,0.058,0,-5.555,8,0.709,0.77,1
0.563,0.488,0.911,5,0.291,0,179653,111.33,0.867,0.0678,0,0.049,0.394,0,-4.955,1,0.791,0.886,1
0.427,0.334,1,4,0.221,0.19111,327467,135.05,0.771,0.715,0.00732,0.000578,0.0705,1,-8.12,1,0.947,0.365,1
0.544,0.406,0.784,4,0.834,2.84444,208933,121.989,0.275,0.401,0.000652,0.00611,0.0332,1,-6.563,8,0.741,0.666,1
0.549,0.406,1,4,0.845,0,223561,118.037,0.502,0.253,0.000198,0.0513,0.0475,0,-4.983,11,0.84,0.782,1
0.545,0.674,0.892,4,0.924,0.12145,199080,128.038,0.619,0.257,0,0.00701,0.0619,1,-3.804,1,0.866,0.578,1
0.512,0.38,0.983,4,0.889,0,251067,129.988,0.477,0.176,0.436,0.000013,0.104,0,-3.133,10,0.86,0.775,1
0.498,0.342,0.941,4,0.144,17.28726,323640,115.962,0.0371,0.343,0.0152,0.731,0.0352,1,-20.32,7,0.0794,0.383,0
0.428,0.353,1,4,0.871,0.11039,190977,127.019,0.617,0.349,0,0.00698,0.0337,0,-2.698,11,0.842,0.675,1
0.489,0.453,1,4,0.667,0.16939,176107,120.036,0.889,0.568,0,0.0171,0.0846,1,-5.014,11,0.911,0.551,1
0.452,0.339,1,4,0.182,0.28063,111800,150.94,0.895,0.44,0.00182,0.0128,0.125,1,-3.437,2,0.968,0.311,1
0.527,0.433,1,4,0.8,0.41297,230147,116.993,0.673,0.327,0.000006,0.0447,0.0674,0,-2.649,1,0.941,0.768,1
0.628,0.548,0.997,4,0.198,0.24408,234813,159.216,0.75,0.113,0.000004,0.0022,0.0479,0,-4.969,0,0.796,0.418,0
0.444,0.262,1,4,0.305,0.25179,295173,87.655,0.885,0.163,0,0.152,0.272,0,-7.062,10,0.726,0.721,1
0.974,0.803,1,4,0.187,0.06372,331987,135.71,0.0772,0.104,0.169,0.959,0.0356,1,-9.918,9,0.291,0.38,0
0.382,0.514,0.997,4,0.458,0.33592,245480,160.979,0.712,0.169,0,0.0188,0.0506,1,-6.267,10,0.593,0.648,1
0.525,0.602,1,3,0.246,0.89442,359026,116.894,0.29,0.113,0.000004,0.336,0.0341,1,-5.831,9,0.44,0.464,0
0.513,0.937,1,4,0.815,0.18571,218825,120.032,0.769,0.175,0.000036,0.00272,0.0412,0,-3.897,11,0.73,0.752,1
0.616,0.595,1,4,0.199,3.20435,202840,164.98,0.648,0.0886,0,0.0305,0.041,1,-6.304,1,0.765,0.611,0
0.369,0.325,1,4,0.797,0.4634,174200,122.583,0.638,0.192,0,0.569,0.0689,0,-8.258,6,0.557,0.62,1
0.868,0.779,0.782,3,0,6.82086,317427,99.039,0.0393,0.178,0.000943,0.652,0.028,0,-8.329,7,0.293,0.486,0
0.583,0.212,0.431,5,0,3.69197,76800,83.957,0.0399,0.103,0.944,0.947,0.0445,1,-28.042,1,0.0369,0.211,0
0.686,0.645,0.974,4,0.372,0.47601,288147,97.621,0.398,0.0905,0.00316,0.945,0.041,1,-20.336,7,0.134,0.615,0
0.53,0.614,1,4,0.909,0.06408,331640,145,0.538,0.271,0.504,0.00005,0.0561,1,-5.51,9,0.994,0.509,1
0.471,0.269,1,4,0.248,0,60627,79.951,0.209,0.111,0.901,0.985,0.0389,1,-23.126,3,0.247,0.427,0
0.48,0.57,1,4,0.896,0.08658,246495,123.006,0.166,0.0791,0.335,0.0232,0.0356,1,-6.064,1,0.757,0.709,1
0.843,0.927,0.822,4,0.696,0.22621,237693,139.146,0.216,0.658,0.798,0.000016,0.0296,1,-8.38,0,0.609,0.35,1
0.635,0.592,1,4,0.651,0,223333,140.801,0.177,0.126,0,0.521,0.0251,1,-7.304,7,0.402,0.494,0
0,0,0.677,4,0.153,0,166560,80.907,0.506,0.135,0.278,0.317,0.0288,0,-8.619,6,0.464,0.611,0
0.342,0.356,1,4,0.772,0.40054,230333,125.027,0.748,0.287,0.00516,0.151,0.04,0,-4.993,8,0.918,0.663,1
0.559,0.58,1,4,0.944,0.15084,360307,111.978,0.573,0.233,0.0712,0.0141,0.0414,1,-12.041,1,0.628,0.72,1
0.227,0.024,1,4,0.84,0.31356,256373,132.635,0.58,0.0542,0.00861,0.0142,0.189,0,-5.18,6,0.843,0.761,1
0.441,0.536,0.99,4,0.377,0.26063,195267,96.841,0.205,0.189,0.000912,0.00887,0.204,0,-5.115,4,0.995,0.395,0
0.368,0.413,1,4,0.739,0.41832,217339,117.995,0.562,0.399,0.000371,0.00833,0.0927,0,-6.705,4,0.854,0.629,1
0.591,0.653,0.991,4,0.734,0.11052,328707,128.069,0.089,0.35,0.000065,0.000389,0.0581,0,-5.125,0,0.93,0.473,0
0.744,0.725,1,4,0.532,0.17506,236080,108.041,0.31,0.301,0.0169,0.606,0.0295,1,-10.906,7,0.337,0.644,0
0.773,0.847,1,4,0.668,0.16884,186427,118.008,0.103,0.1,0,0.0348,0.03,1,-9.235,8,0.501,0.66,0
0.782,0.74,1,4,0.71,0.10517,152907,124.471,0.359,0.233,0,0.559,0.0341,1,-5.869,2,0.739,0.512,0
0.212,0.633,1,4,0.57,0.15088,247720,95.02,0.492,0.154,0,0.00951,0.239,0,-5.032,11,0.604,0.825,1
0.809,1,1,4,0.225,0.37737,330640,126.89,0.321,0.101,0.00648,0.233,0.0285,0,-8.034,0,0.357,0.718,0
0.541,0.325,0.78,3,0.232,3.61651,265120,112.264,0.235,0.0922,0,0.316,0.0311,1,-6.164,3,0.481,0.406,0
0.474,0.556,1,4,0.901,0,155920,127.865,0.191,0.769,0,0.000338,0.0934,1,-4.267,2,0.987,0.424,1
0.512,0.356,0.112,5,0.06,0.22181,107667,111.302,0.159,0.163,0.000555,0.946,0.0367,1,-19.305,0,0.107,0.305,0
0.286,0.082,0.922,4,0.125,0.08807,178467,74.512,0.337,0.118,0,0.726,0.0291,1,-10.324,5,0.313,0.667,0
0.318,0.395,1,4,0.984,0,318907,130.983,0.543,0.058,0.454,0.0261,0.241,0,-14.315,10,0.485,0.921,1
0.494,0.5,0.049,3,0.465,3.65134,293667,141.904,0.039,0.163,0.913,0.915,0.0323,1,-24.413,5,0.115,0.448,0
0.493,0.446,1,4,0.408,0.17179,226013,145.053,0.889,0.172,0,0.00857,0.0786,0,-3.365,5,0.952,0.657,1
0.837,0.887,1,4,0.547,0.39438,128173,109.787,0.68,0.133,0.00169,0.339,0.0316,1,-13.462,2,0.355,0.403,0
0.628,0.552,0.987,4,0.049,0.93905,233867,80.647,0.314,0.153,0.000022,0.703,0.0349,0,-14.574,0,0.0828,0.449,0
0.537,0.482,1,4,0.695,0,163493,141.797,0.863,0.352,0.000603,0.16,0.0377,1,-11.69,7,0.634,0.371,1
0.592,0.498,1,4,0.134,9.36925,124520,115.395,0.215,0.0679,0.000204,0.885,0.0411,1,-12.968,9,0.172,0.509,0
0.456,0.327,1,4,0.295,0.15002,334747,164.325,0.117,0.0714,0,0.00155,0.0433,1,-4.867,4,0.816,0.374,0
0.82,0.851,0.497,1,0.151,3.13469,292573,76.491,0.0431,0.104,0.939,0.197,0.0302,0,-9.34,8,0.478,0.122,0
0.285,0.337,0.61,4,0.555,0,284789,142.032,0.434,0.154,0.102,0.00158,0.0516,0,-8.675,3,0.758,0.549,1
0.327,0.389,0.984,4,0.612,0.10349,306867,99.049,0.824,0.119,0,0.166,0.205,1,-8.601,2,0.68,0.886,1
0.806,0.879,0.92,4,0.28,7.95283,458227,99.821,0.0392,0.137,0.901,0.82,0.0353,0,-15.208,9,0.313,0.413,0
0.4,0.397,0.971,4,0.254,1.02172,198573,97.718,0.526,0.457,0.00148,0.00797,0.123,0,-5.649,10,0.822,0.772,1
0.472,0.624,1,4,0.568,0.35333,312000,89.099,0.942,0.118,0.163,0.0157,0.0358,0,-12.895,4,0.744,0.638,1
0.409,0.212,0.941,4,0.322,0.09796,290467,72.495,0.491,0.179,0.89,0.869,0.0316,1,-14.525,9,0.364,0.508,0
0.354,0.126,0.99,4,0.755,0,212333,120.006,0.549,0.23,0.0157,0.61,0.0341,1,-6.462,0,0.896,0.573,1
0.717,0.856,1,4,0.149,0.52213,159413,137.86,0.46,0.112,0.000021,0.00201,0.0468,0,-5.572,1,0.816,0.219,1
0.603,0.447,0.911,4,0.731,0,228120,129.017,0.327,0.294,0.0468,0.00019,0.0608,0,-5.895,7,0.896,0.511,1
0.233,0.504,0.874,4,0.794,0.40236,177333,117.082,0.383,0.103,0.000175,0.782,0.0323,1,-18.148,9,0.284,0.565,1
0.331,0.182,0.824,4,0.602,0.37923,168560,110.42,0.2,0.0729,0.335,0.733,0.0453,1,-17.085,4,0.228,0.751,0
0.757,0.849,1,4,0.766,0.10385,371053,130.013,0.599,0.0981,0.0659,0.00494,0.0803,1,-6.673,6,0.724,0.83,1
0.197,0.394,1,4,0.697,0.2195,233813,111.038,0.375,0.136,0.13,0.016,0.0388,1,-7.081,0,0.616,0.79,0
0.587,0.371,0.993,3,0.119,2.07238,299867,177.635,0.463,0.0836,0.016,0.341,0.0272,0,-12.701,1,0.507,0.399,0
0.367,0.661,1,4,0.921,0.25578,191760,127.989,0.665,0.237,0,0.00114,0.0459,0,-5.801,7,0.718,0.69,1
0.409,0.239,1,4,0.339,0.31927,224680,149.937,0.193,0.359,0.00169,0.0319,0.043,1,-4.433,8,0.874,0.688,1
0.245,0.242,0.702,4,0.151,0,204467,62.677,0.131,0.105,0.000115,0.0672,0.0329,1,-9.397,5,0.567,0.431,0
0.426,0.709,1,4,0.118,0.1678,335516,163.953,0.0781,0.109,0.665,0.00415,0.032,0,-11.827,11,0.564,0.476,0
0.725,0.648,0.979,4,0.389,0.33215,245533,107.51,0.643,0.275,0,0.645,0.032,1,-18.357,7,0.091,0.652,1
0.288,0.138,1,4,0.813,0.20145,248373,130.984,0.362,0.114,0.024,0.0529,0.0279,0,-9.007,4,0.491,0.583,0
0.853,0.953,0.372,4,0.369,0,113960,118.166,0.565,0.0695,0.000071,0.89,0.0327,1,-13.261,2,0.25,0.65,0
0.734,0.602,0.949,4,0.253,0.28884,217807,139.856,0.173,0.283,0,0.342,0.0296,1,-6.598,9,0.346,0.542,0
0.7,0.751,0.916,4,0.109,0.16249,313400,75.767,0.196,0.146,0.000087,0.925,0.0357,1,-11.178,9,0.185,0.268,0
0.531,0.571,0.906,4,0.245,0.2337,274133,136.042,0.29,0.114,0.000091,0.00513,0.0372,0,-6.671,4,0.7,0.615,1
0.834,1,0.941,4,0.13,5.14902,273000,80.859,0.0789,0.108,0.0326,0.0759,0.028,0,-13.167,4,0.315,0.451,0
0.403,0.528,1,4,0.973,0.49909,568239,126.002,0.693,0.0535,0.919,0.00216,0.0737,1,-9.001,0,0.571,0.84,1
0.381,0.263,1,4,0.982,0.20884,279533,126.392,0.199,0.0837,0.00906,0.00155,0.0333,1,-4.957,6,0.549,0.793,1
0.507,0.548,1,4,0.869,0.25438,192547,101.163,0.919,0.27,0.000011,0.00516,0.0693,1,-2.192,0,0.965,0.685,1
0.357,0.324,1,4,0.778,0,194022,140.048,0.644,0.862,0.00237,0.215,0.075,0,-5.89,8,0.972,0.655,1
0.547,0.554,1,4,0.427,2.47293,176400,149.915,0.433,0.249,0,0.0535,0.275,1,-10.624,1,0.668,0.572,1
0.413,0.395,1,4,0.328,0,362093,128.007,0.516,0.0539,0.931,0.000169,0.0619,1,-8.659,6,0.979,0.549,1
0.175,0.103,0.964,4,0.845,0.1956,259040,120.054,0.919,0.061,0,0.019,0.032,0,-9.379,7,0.873,0.695,1
0.525,0.465,0.99,4,0.335,0.18032,152800,124.084,0.885,0.454,0,0.565,0.0762,0,-6.153,9,0.836,0.623,1
0.654,0.948,1,4,0.921,0.08113,193493,138.137,0.801,0.117,0.000039,0.00015,0.0333,1,-3.646,0,0.958,0.523,1
0.27,0.707,1,4,0.188,0.35424,169927,99.984,0.467,0.0612,0,0.461,0.145,1,-10.508,1,0.4,0.84,1
0.661,0.572,0.783,3,0.271,0.39465,275867,133.457,0.121,0.131,0.361,0.54,0.0422,0,-13.653,0,0.331,0.369,0
0.354,0.393,1,4,0.725,0.35982,218960,155.902,0.69,0.113,0.0188,0.726,0.274,1,-5.549,11,0.834,0.686,1
0.548,0.554,1,4,0.897,0.35946,437600,131.029,0.902,0.0918,0.0239,0.062,0.0686,1,-9.403,6,0.828,0.776,1
0.651,0.661,0.462,4,0.072,0.16018,360813,109.768,0.101,0.326,0.169,0.117,0.032,0,-8.072,1,0.56,0.242,0
0.546,0.644,1,4,0.196,0.16254,285400,171.649,0.378,0.258,0.00003,0.182,0.0413,0,-6.566,4,0.627,0.311,0
0.506,0.677,1,4,0.022,0.31333,337573,87.412,0.462,0.0913,0.000338,0.134,0.398,0,-9.311,5,0.413,0.618,1
0.672,0.888,0.842,4,0.378,0.2727,168333,95.512,0.633,0.172,0.000012,0.000417,0.0316,1,-3.667,7,0.97,0.436,0
0.751,0.828,1,4,0.225,0.38639,217280,123.064,0.0999,0.109,0.126,0.692,0.0307,1,-15.224,0,0.268,0.49,0
0.668,0.773,1,4,0.165,0.29034,166133,99.067,0.0658,0.11,0.000387,0.549,0.0332,1,-15.587,5,0.141,0.316,0
0.474,0.608,1,4,0.672,0,216333,113.867,0.684,0.0948,0,0.00459,0.156,0,-3.443,11,0.841,0.794,1
0.628,0.587,1,4,0.874,0,234893,123.952,0.648,0.315,0.000022,0.0574,0.0674,1,-5.736,7,0.943,0.748,1
0.524,0.015,0.76,4,0.243,0.33029,146760,63.386,0.0397,0.063,0.869,0.995,0.0516,0,-32.97,4,0.00269,0.388,0
0.786,0.582,0.933,4,0.775,0.25524,204413,132.586,0.486,0.0797,0,0.131,0.0561,1,-5.401,8,0.74,0.607,1
0.326,0.166,0.045,4,0.179,0.97796,692400,84.286,0.561,0.707,0.929,0.816,0.0561,0,-13.728,0,0.507,0.302,0
0.435,0.337,0.887,5,0.254,0,275000,114.501,0.321,0.147,0.0753,0.901,0.0328,1,-13.898,9,0.391,0.535,0
0.469,0.749,0.567,4,0.488,0,172600,179.695,0.813,0.112,0.00109,0.00106,0.0378,1,-8.745,9,0.788,0.249,1
0.447,0.275,1,4,0.462,0.12141,272547,102.967,0.549,0.327,0,0.239,0.282,0,-7.683,10,0.632,0.845,1
0.551,0.85,1,4,0.916,0.22213,280627,143.866,0.858,0.373,0.000007,0.000915,0.0806,1,-4.012,1,0.95,0.63,1
0.416,0.24,0.849,3,0.335,0.16249,308240,120.616,0.172,0.705,0.000049,0.682,0.038,1,-11.75,0,0.408,0.485,0
0.471,0.656,1,4,0.587,0,188773,108.084,0.678,0.167,0.000038,0.00688,0.056,0,-4.386,4,0.921,0.488,1
0.398,0.029,1,4,0.926,1.11265,349480,121.968,0.717,0.0816,0.899,0.0098,0.0673,1,-4.204,1,0.856,0.906,1
0.676,0.574,0.863,4,0.217,0.06993,203040,99.966,0.264,0.123,0,0.303,0.0239,1,-6.794,10,0.422,0.617,0
0.355,0.167,0.798,3,0.486,0.18014,226133,119.408,0.137,0.168,0.00758,0.603,0.0339,0,-15.611,11,0.193,0.407,0
0.72,0.829,0.984,4,0.853,3.33206,518222,126.872,0.305,0.141,0.768,0.028,0.0335,0,-6.388,11,0.937,0.683,1
0.201,0.032,1,4,0.704,0,240853,94.005,0.458,0.362,0,0.0864,0.342,0,-5.042,11,0.721,0.756,1
0.458,0.368,1,4,0.792,0.09868,183631,127.98,0.631,0.228,0.0535,0.00857,0.054,0,-3.583,6,0.926,0.588,1
0.577,0.685,0.968,4,0.841,0,220448,140.029,0.329,0.0922,0.683,0.00359,0.0785,0,-5.751,2,0.994,0.591,1
0.776,0.781,1,4,0.195,0.21465,452653,123.877,0.0821,0.128,0.792,0.569,0.031,1,-9.094,0,0.469,0.542,0
0.362,0.192,0.97,4,0.577,1.40458,190000,136.964,0.882,0.0278,0.00012,0.00368,0.0705,1,-4.536,1,0.849,0.629,1
0.568,0.536,1,4,0.8,3.62812,221543,130.008,0.385,0.275,0.21,0.0185,0.0355,0,-4.072,10,0.934,0.558,1
0.423,0.338,1,4,0.17,0.18571,307600,173.015,0.432,0.358,0,0.25,0.0988,0,-4.578,2,0.725,0.497,1
0.69,0.895,0.453,4,0.269,0.11179,313733,84.176,0.056,0.177,0.835,0.000089,0.0318,0,-17.055,9,0.2,0.137,0
0.355,0.443,1,4,0.355,2.76317,267400,160.564,0.353,0.2,0.000024,0.00334,0.028,0,-5.894,10,0.713,0.68,1
0.693,0.682,0.997,4,0.936,0.19111,155893,133.164,0.686,0.12,0.00349,0.0745,0.054,1,-4.685,7,0.972,0.589,1
0.782,0.871,0.776,4,0.183,0.19741,265187,160.368,0.19,0.146,0.191,0.555,0.0255,1,-6.424,11,0.566,0.376,0
0.626,0.75,0.609,3,0.02,0,191412,192.118,0.035,0.115,0.0333,0.0597,0.0549,0,-4.359,5,0.772,0.347,1
0.798,0.699,0.849,4,0.378,0.16485,167067,92.025,0.249,0.107,0.95,0.874,0.0355,0,-14.187,11,0.256,0.635,0
0.844,0.697,1,4,0.24,0,62173,108.225,0.199,0.113,0,0.82,0.0349,1,-19.053,7,0.149,0.568,0
0.484,0.507,0.735,4,0.188,0,267573,165.813,0.596,0.5,0,0.0724,0.17,0,-4.957,9,0.841,0.367,1
0.559,0.32,1,4,0.725,0.17274,212114,110.069,0.852,0.153,0.000001,0.185,0.235,1,-6.552,6,0.752,0.8,1
0.542,0.349,0.938,4,0.02,0.41619,359333,66.069,0.0945,0.137,0.000037,0.0126,0.0281,1,-8.961,7,0.254,0.304,0
0.637,0.716,1,4,0.563,0.30721,145187,102.485,0.507,0.144,0.000009,0.549,0.0397,0,-11.266,9,0.561,0.607,0
0.446,0.428,1,4,0.742,0.19714,214827,128.013,0.543,0.362,0,0.134,0.34,1,-5.19,5,0.944,0.685,1
0.553,0.36,1,4,0.732,0.26122,180493,121.075,0.34,0.529,0.00749,0.219,0.033,0,-5.881,1,0.715,0.594,0
0.598,0.985,0.954,4,0.154,0.50503,231360,100.038,0.24,0.0664,0.0637,0.0437,0.0926,1,-2.72,9,0.988,0.406,1
0.519,0.346,1,4,0.773,0.19184,228440,130.022,0.717,0.0415,0.000152,0.00314,0.138,1,-5.89,2,0.714,0.634,1
0,0,0.835,4,0.187,0.25551,214173,174.466,0.584,0.295,0.027,0.00144,0.0993,1,-5.716,1,0.934,0.394,1
0.677,0.816,0.998,4,0.403,0.27279,262573,101.181,0.968,0.95,0.000021,0.0726,0.0663,0,-5.598,7,0.914,0.723,1
0.574,0.596,0.925,4,0.037,0.19909,275840,124.089,0.273,0.112,0.000084,0.574,0.0314,1,-10.939,5,0.342,0.657,0
0,0,1,4,0.704,0.20757,223387,134.91,0.0432,0.101,0.0165,0.491,0.0455,1,-11.758,6,0.483,0.623,0
0.568,0.626,0.976,4,0.72,0,254742,123.238,0.196,0.193,0.109,0.337,0.0547,1,-8.85,8,0.676,0.693,0
0.541,0.363,1,4,0.395,0.20898,247627,102.996,0.505,0.174,0.000025,0.0306,0.0362,0,-6.695,11,0.649,0.607,1
0.358,0.167,0.985,4,0.104,0,213107,173.808,0.382,0.104,0.000222,0.0557,0.0301,0,-7.935,2,0.716,0.483,0
0.542,0.705,1,4,0.797,0.18018,226573,127.989,0.973,0.139,0.683,0.0102,0.0402,1,-6.985,9,0.893,0.73,1
0.634,0.556,0.994,4,0.234,2.322,277225,75.007,0.166,0.0727,0,0.0577,0.0275,1,-10.218,1,0.393,0.463,0
0.486,0.19,0.201,3,0.05,1.24816,345973,99.878,0.266,0.301,0.000001,0.954,0.0445,1,-22.312,7,0.00772,0.416,0
0.03,0,0.99,4,0.97,0.21442,336133,133.275,0.632,0.627,0.902,0.000053,0.055,1,-5.869,1,0.726,0.597,1
0.588,0.506,0.866,3,0.38,0.37215,258693,170.398,0.271,0.0979,0.000419,0.8,0.0527,0,-8.231,9,0.541,0.42,0
