"_id","id","artist","title","mood","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_duration","track_end_of_fade_in","track_start_of_fade_out","track_loudness","track_tempo","track_tempo_confidence","track_time_signature","track_time_signature_confidence","track_key","track_key_confidence","track_mode","track_mode_confidence"
"5a8a92a01c4abe131ad8add4","77BFq6dtb7e3UCZK6kH2dY","Ellen Allien","Alles Sehen",1,0.756,0.505,2,-9.983,0,0.0491,0.00309,0.0626,0.0712,0.246,129.986,232320,4,232.32,0,220.23546,-9.983,129.986,0.736,4,1,2,0.449,0,0.472
"5a8a92a11c4abe131ad8add5","5KzBPwPBbMKQwK9OFOwBtV","Selena Gomez","B.E.A.T.",1,0.898,0.588,7,-7.07,1,0.0544,0.016,0.000676,0.0941,0.686,128.026,184453,4,184.45333,0.17569,180.57578,-7.07,128.026,0.84,4,1,7,0.405,1,0.324
"5a8a92a11c4abe131ad8add6","78aRJmHDND5d79PPztfe0Y","Vinylshakerz","One Night In Bangkok (Vinylshakerz Screen Cut)",1,0.676,0.856,7,-5.877,0,0.0372,0.000794,0.0046,0.302,0.91,130.049,211547,4,211.54667,0.39397,203.72027,-5.877,130.049,0.799,4,1,7,0.523,0,0.424
"5a8a92a21c4abe131ad8add7","4lf6yM9MpHvIg63NFOVO30","Die Fantastischen Vier","MfG - Historemix",1,0.456,0.845,1,-5.88,1,0.424,0.00461,0.0047,0.368,0.459,192.918,246547,4,246.54667,0.11034,242.32925,-5.88,192.918,0.112,4,1,1,0.339,1,0.244
"5a8a92a31c4abe131ad8add8","6lKOHRFFbjNgx766UIraB4","Clean Bandit","Dust Clears (feat. Noonie Bao)",1,0.792,0.404,5,-8.987,0,0.0395,0.154,0.0297,0.0745,0.592,125.991,266710,4,266.71025,0.08762,256.66177,-8.987,125.991,0.962,4,0.996,5,0.461,0,0.557
"5a8a92a31c4abe131ad8add9","1fLDyLc4zw1TqyWJdvSFf2","Ciara","Pucker Up",1,0.719,0.917,1,-5.535,1,0.0616,0.0943,0,0.593,0.187,119.032,231782,4,231.78159,0.08703,227.79937,-5.535,119.032,0.478,4,0.815,1,0.319,1,0.318
"5a8a92a41c4abe131ad8adda","28AZWc5ciScGbo6DiQZ571","Good Shoes","Everybody's Talking",1,0.599,0.79,4,-9.163,1,0.0599,0.0342,0.000598,0.0626,0.961,164.755,107760,4,107.76,0.08127,103.88027,-9.163,164.755,0.556,4,1,4,0,1,0
"5a8a92a51c4abe131ad8addb","6gaUDTeSmTjS0GCEcx2Bcg","The Tough Alliance","Neo Violence",1,0.575,0.876,0,-7.556,1,0.0432,0.0449,0.00041,0.133,0.653,130.003,251093,4,251.09333,0.32417,239.34549,-7.556,130.003,0.861,4,1,0,0.363,1,0.463
"5a8a92a51c4abe131ad8addc","2un9SnAaNkxJyQUWG3koil","Le Tigre","My Art",1,0.508,0.958,6,-4.925,1,0.05,0.158,0.0018,0.685,0.751,160.006,121667,4,121.66667,0.18553,118.18376,-4.925,160.006,1,4,1,6,0.013,1,0.153
"5a8a92a61c4abe131ad8addd","1zidEfRb1bAn7VqsCqCLP7","Gonjasufi","SuzieQ",1,0.348,0.688,9,-7.743,0,0.0354,0.0436,0.931,0.276,0.554,148.137,104667,4,104.66667,0.19234,102.01107,-7.743,148.137,0.394,4,0.678,9,0.473,0,0.406
"5a8a92a71c4abe131ad8adde","4xmt2Zw2yS0gIWuaVxMW5W","Lali Puna","Together In Electric Dreams - Compilation Edit",1,0.725,0.843,7,-7.574,1,0.0617,0.134,0.871,0.141,0.403,116.671,275613,4,275.61333,0.26712,246.31728,-7.574,116.671,0.852,4,1,7,0.67,1,0.648
"5a8a92a71c4abe131ad8addf","1eR7O53nKjPk58DYEinO0Y","Rick Ross","Where My Money (I Need That)",1,0.673,0.653,6,-6.865,0,0.12,0.0187,0,0.246,0.834,146.102,271813,4,271.81333,0,265.36925,-6.865,146.102,0.597,4,1,6,0.115,0,0
"5a8a92a91c4abe131ad8ade0","21wOSmPAIfOcM0Uv2oJi9P","The Modern Lovers","Government Center",1,0.592,0.601,9,-6.946,1,0.0341,0.192,0,0.0824,0.959,143.476,123853,4,123.85333,0.36113,116.02431,-6.946,143.476,0.43,4,0.752,9,0.79,1,0.663
"5a8a92a91c4abe131ad8ade1","02sDcMNkzQPHWt6C7R0YBt","Sublime","Doin' Time - Uptown Dub",1,0.416,0.715,7,-5.281,0,0.0527,0.00172,0.713,0.109,0.653,167.771,226250,4,226.24998,0.37342,218.91773,-5.281,167.771,0.274,4,0.507,7,0.703,0,0.612
"5a8a92aa1c4abe131ad8ade2","5P1fYDdi6Am5uakWVmiaIH","Thieves Like Us","Shyness",1,0.547,0.626,7,-6.852,0,0.0399,0.00494,0.000285,0.197,0.366,101.95,222120,4,222.12,0.27283,207.88825,-6.852,101.95,0.799,4,1,7,0.675,0,0.719
"5a8a92ab1c4abe131ad8ade3","1uI848raFaNWwe9HjHpjQ5","Sabrina","Boys - Summertime Love",1,0.835,0.679,5,-10.539,0,0.0322,0.137,0.476,0.0611,0.936,119.862,234813,4,234.81252,0.67927,223.91002,-10.539,119.862,0.899,4,1,5,0.565,0,0.524
"5a8a92ab1c4abe131ad8ade4","06qKsOkkOeZzGyciSEuyJb","Fifth Harmony","The Life",1,0.739,0.762,0,-5.633,1,0.0486,0.171,0,0.107,0.744,104,200893,4,200.89333,0.1454,195.42494,-5.633,104,0.582,4,1,0,0.447,1,0.501
"5a8a92ac1c4abe131ad8ade5","4cqJeW97wscsTdYfrHOfHN","Dilated Peoples","Live On Stage",1,0.645,0.842,4,-7.369,0,0.36,0.0143,0,0.353,0.638,93.402,281867,4,281.86667,2.04336,268.57941,-7.369,93.402,0.253,4,1,4,0.377,0,0.287
"5a8a92ac1c4abe131ad8ade6","2ZODjHVq1JxCBqWFeBPmAo","Black Grape","Reverend Black Grape",1,0.608,0.918,8,-6.855,1,0.0659,0.000566,0.00676,0.108,0.642,108.118,313773,4,313.77333,1.21732,290.5571,-6.855,108.118,0.936,4,1,8,0.172,1,0.278
"5a8a92ad1c4abe131ad8ade7","6VojEZ0JFIHeKqjtQL5kjR","Tim Berg","Seek Bromance (Avicii Vocal Edit) - Avicii Vocal Edit",1,0.49,0.811,1,-2.524,0,0.044,0.0896,0,0.0898,0.547,125.965,200992,4,200.99156,0.23293,194.07238,-2.524,125.965,0.385,4,0.751,1,0.277,0,0.447
"5a8a92ae1c4abe131ad8ade8","2NILwphawJoiSvGik2s3Mn","Chelsea Wolfe","Reins",1,0.381,0.562,8,-11.904,0,0.041,0.0656,0.513,0.0716,0.102,75.05,315255,4,315.2551,0.09846,287.96227,-11.904,75.05,0.145,4,0.969,8,0.63,0,0.446
"5a8a92af1c4abe131ad8ade9","0dS8aCADPirC0TytIffOzR","Chelsea Wolfe","Movie Screen",1,0.239,0.326,1,-12.32,0,0.0364,0.0371,0.18,0.249,0.0317,114.786,334412,4,334.41197,1.34676,326.52481,-12.32,114.786,0.157,4,0.981,1,0.874,0,0.811
"5a8a92af1c4abe131ad8adea","5WfUuiJIcOG7MHP1npzAQ6","Junior Senior","Rhythm Bandits",1,0.462,0.992,8,-1.404,0,0.217,0.0126,0,0.932,0.738,177.044,171760,4,171.76,2.03755,168.62331,-1.404,177.044,0.264,4,1,8,0.105,0,0.382
"5a8a92b01c4abe131ad8adeb","77bHrxVX3E2SWopfaoWrTw","The Stooges","Gimme Danger - Alternate 'Violent' Iggy Mix",1,0.378,0.951,3,0.45,0,0.0566,0.00329,0.419,0.135,0.249,132.06,213093,4,213.09333,0.08599,206.52408,0.45,132.06,0.526,4,0.936,3,0.662,0,0.573
"5a8a92b11c4abe131ad8adec","6qrvmWdbd1wC2FKQL2mwsR","Junior Jack","Da Hype",1,0.64,0.821,3,-8.836,0,0.0505,0.00113,0.9,0.133,0.212,125.998,411120,4,411.12,0,402.79075,-8.836,125.998,0.939,4,0.985,3,0.131,0,0.261
"5a8a92b11c4abe131ad8aded","71o4RblgefcGHIf1MbvJzZ","Forever The Sickest Kids","What Do You Want From Me",1,0.576,0.962,8,-2.724,1,0.111,0.0215,0,0.297,0.684,100.988,157173,4,157.17333,0.27279,152.96726,-2.724,100.988,0.359,4,1,8,0.617,1,0.607
"5a8a92b31c4abe131ad8adee","5FXKgNrISWOX1xExiRRBFI","The Similou","All This Love",1,0.738,0.766,5,-6.933,1,0.0382,0.0122,0.0166,0.113,0.923,125.021,206253,4,206.25333,0,196.49306,-6.933,125.021,1,4,0.99,5,0.619,1,0.445
"5a8a92b41c4abe131ad8adef","0i3j9CstFRxhn8utctSb0e","Grandaddy","The Group Who Couldn't Say",1,0.662,0.569,0,-9.237,1,0.0247,0.0179,0.00907,0.0827,0.276,110.638,248360,4,248.36,0,236.81451,-9.237,110.638,0.774,4,0.956,0,0.94,1,0.766
"5a8a92b41c4abe131ad8adf0","5NKfB21hWeirObQjEN44x1","Klangkarussell","Sonnentanz - Sun Don't Shine",1,0.59,0.543,5,-8.307,0,0.0931,0.109,0.0354,0.105,0.168,119.749,236333,4,236.33333,0.15098,219.75946,-8.307,119.749,0.478,4,1,5,0.248,0,0.395
"5a8a92b51c4abe131ad8adf1","0OoN8IkgErrAAihOSjeEaZ","Holy Fuck","Stilettos",1,0.489,0.958,6,-3.495,0,0.062,0.00572,0.873,0.0749,0.508,170.083,235467,4,235.46667,0,230.28971,-3.495,170.083,0.128,4,1,6,0.314,0,0.336
"5a8a92b61c4abe131ad8adf2","5ReKxRU6xokIwJ3eUpNFFO","Head Automatica","Please Please Please [Young Hollywood]",1,0.656,0.905,10,-2.826,0,0.0529,0.0076,0.00000511,0.299,0.649,106.99,249867,4,249.86667,0,241.87066,-2.826,106.99,0.643,4,1,10,0.548,0,0.532
"5a8a92b61c4abe131ad8adf3","4P9J3tJZr0WE404GFOraLt","Enrique Iglesias","I'm A Freak",1,0.712,0.802,5,-3.243,1,0.0611,0.0387,0,0.135,0.788,127.924,218693,4,218.69333,0.26626,214.1112,-3.243,127.924,0.851,4,0.835,5,0.498,1,0.641
"5a8a92b81c4abe131ad8adf4","4903HFfvLIQ8ujvQ0ARNGI","Fall Out Boy","Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows)",1,0.647,0.822,4,-4.632,0,0.0473,0.00401,0,0.665,0.398,126.018,207653,3,207.65333,0,207.65334,-4.632,126.018,0.825,3,0.418,4,0.615,0,0.606
"5a8a92b81c4abe131ad8adf5","0i0C8wQ6kbvQprX1zMZckI","Gogol Bordello","Mala Vida",1,0.414,0.971,2,-3.997,1,0.0644,0.023,0.000028,0.0478,0.618,137.264,188387,4,188.38667,0.08132,185.91637,-3.997,137.264,0.806,4,0.913,2,0.49,1,0.302
"5a8a92b91c4abe131ad8adf6","7Apfq5pmWkC4zGOTW6HN5P","Major Lazer","When You Hear The Bassline",1,0.772,0.8,7,-6.343,1,0.332,0.0721,0.00004,0.299,0.479,125.991,198320,4,198.32,0,198.32001,-6.343,125.991,0.79,4,1,7,0.697,1,0.462
"5a8a92ba1c4abe131ad8adf7","4HDrxZzuL7mQ6qQZFRpw1s","O-Zone","Despre tine",1,0.775,0.844,0,-4.893,1,0.0337,0.0988,0.0000014,0.248,0.944,130.046,227560,4,227.56,0.45265,222.22077,-4.893,130.046,0.955,4,1,0,0.523,1,0.54
"5a8a92ba1c4abe131ad8adf8","1xXpx03IJi1PhrSvBC96xy","Eagles Of Death Metal","I Got A Feelin (Just Nineteen) - Live",1,0.453,0.967,0,-5.443,1,0.207,0.0418,0.000037,0.538,0.211,128.467,262744,4,262.74349,0,255.31501,-5.443,128.467,0.731,4,0.89,0,0.506,1,0.334
"5a8a92bb1c4abe131ad8adf9","3tYksAuEMrfk2t9kYjJs2h","DJ Sammy","The Boys Of Summer",1,0.568,0.866,6,-5.352,1,0.0275,0.0257,0.000137,0.202,0.56,144.961,295560,4,295.56,3.83129,285.33261,-5.352,144.961,0.746,4,0.888,6,0.784,1,0.6
"5a8a92bc1c4abe131ad8adfa","5dZOuFQ5QaPYP9cl8s8Rxa","The Raveonettes","The Beat Dies",1,0.374,0.55,8,-4.841,1,0.0331,0.0823,0.0134,0.128,0.348,115.911,223707,3,223.70667,0.32571,212.48,-4.841,115.911,0.027,3,1,8,0.322,1,0.18
"5a8a92bc1c4abe131ad8adfb","3lSiQLig4lMWSYouRcFPQr","Mr. Oizo","Stunt",1,0.588,0.741,4,-10.497,0,0.0459,0.00000475,0.624,0.237,0.502,146.034,203867,4,203.86667,0.83002,199.64517,-10.497,146.034,0.573,4,1,4,0.012,0,0
"5a8a92bd1c4abe131ad8adfc","1RsLjHQkCjfYjEm7ObYCZX","M. Ward","Helicopter",1,0.76,0.717,4,-8.382,1,0.0737,0.862,0.000182,0.117,0.792,120.255,231240,4,231.24,0.26862,207.95791,-8.382,120.255,0.777,4,0.96,4,0.714,1,0.488
"5a8a92be1c4abe131ad8adfd","1uPrIHgYztXSkkcts9jet8","Ricky Martin","She Bangs - English Version",1,0.63,0.95,1,-4.012,1,0.0806,0.000915,0.00000651,0.373,0.858,143.866,280627,4,280.62667,0.22213,267.09333,-4.012,143.866,0.916,4,1,1,0.85,1,0.551
"5a8a92bf1c4abe131ad8adfe","72p0eMJpanRWTURPZEpENZ","Excision","Aliens",1,0.833,0.761,11,-10.7,1,0.0726,0.0103,0.825,0.119,0.304,139.995,290213,4,290.21288,6.46095,287.25986,-10.7,139.995,0.706,4,0.92,11,0.317,1,0.225
"5a8a92c01c4abe131ad8adff","4JpzXouM36H8pZYO5zYF1c","Royal Republic","Underwear",1,0.599,0.962,10,-3.584,0,0.0719,0.000173,0.000804,0.232,0.857,100.028,121720,4,121.72,0.19084,116.32617,-3.584,100.028,0.081,4,1,10,0.129,0,0.368
"5a8a92c11c4abe131ad8ae00","57QCMbXNiEwurLPprfD3Gq","Out Hud","It's for You",1,0.853,0.726,4,-5.538,0,0.0564,0.00431,0.591,0.765,0.662,120.506,290600,4,290.6,0,285.30939,-5.538,120.506,0.782,4,1,4,0,0,0.034
"5a8a92c21c4abe131ad8ae01","0Y6z0WSMQpTpj4kQArPnmK","K7","Come Baby Come",1,0.832,0.726,11,-7.739,0,0.191,0.0283,0,0.0468,0.548,106.118,239733,4,239.73333,0.20426,234.32998,-7.739,106.118,0.838,4,1,11,0,0,0
"5a8a92c31c4abe131ad8ae02","0LkufMSMSEz2fJWBzszOxT","David Guetta","Dreams",1,0.5,0.685,9,-6.707,0,0.0822,0.0124,0.909,0.0537,0.141,128.006,289213,4,289.21315,0,286.24399,-6.707,128.006,0.303,4,0.898,9,0.664,0,0.602
"5a8a92c41c4abe131ad8ae03","4Ya7DZnOcD4dslnaI9PRlR","Matt and Kim","Daylight Outro (Remix)",1,0.496,0.612,9,-5.699,0,0.0301,0.00293,0.0562,0.275,0.353,103.299,191400,4,191.4,0,184.81342,-5.699,103.299,0.418,4,1,9,0.332,0,0.28
"5a8a92c91c4abe131ad8ae04","1A3sOMqdVUUtX7lXJE2eec","Frittenbude","Bilder mit Katze",1,0.917,0.831,9,-4.42,0,0.0511,0.164,0.000505,0.0468,0.963,131.312,295609,4,295.6093,0.20971,290.92281,-4.42,131.312,0.78,4,0.984,9,0.275,0,0.292
"5a8a92ca1c4abe131ad8ae05","0tPt1o11e25Dd4nfS9AS2D","Seeed","What You Deserve Is What You Get - International Version",1,0.746,0.963,8,-2.07,1,0.144,0.125,0,0.0956,0.737,188.033,191920,4,191.92,0.14553,187.64626,-2.07,188.033,0.421,4,1,8,0.537,1,0.424
"5a8a92cb1c4abe131ad8ae06","7wx18Qi3oAm6tQdXbwEYYg","Ash","Angel Interceptor - 2008 Remastered Version",1,0.211,0.924,4,-4.217,1,0.0825,0.238,0.329,0.408,0.25,168.105,244307,4,244.30667,3.29723,239.3571,-4.217,168.105,0.181,4,0.821,4,0.56,1,0.603
"5a8a92cc1c4abe131ad8ae07","22P9rbM3of2anwOn9kz520","Dan Hartman","Vertigo/Relight My Fire",1,0.739,0.829,0,-5.337,1,0.0346,0.00852,0.674,0.285,0.927,120.856,682867,4,682.86667,5.64825,679.92091,-5.337,120.856,0.922,4,0.997,0,0.667,1,0.583
"5a8a92cd1c4abe131ad8ae08","65mxB9IWpmVo4qUjdGSxRB","Good Charlotte","Girls & Boys",1,0.663,0.72,3,-5.497,1,0.0331,0.00212,0,0.358,0.608,135.342,183493,4,183.49333,0.13927,166.62639,-5.497,135.342,0.889,4,1,3,1,1,0.751
"5a8a92cd1c4abe131ad8ae09","2QhVLgJanni3pOaVRn70l4","Katy B","5 AM",1,0.694,0.71,9,-5.556,0,0.0575,0.0748,0.000106,0.0728,0.502,129.997,201227,4,201.22667,0.16263,196.55692,-5.556,129.997,0.975,4,0.827,9,0.768,0,0.638
"5a8a92cf1c4abe131ad8ae0a","5vhneCXKMCHCmOPGqplxTq","Kele","On The Lam",1,0.686,0.813,11,-5.077,1,0.113,0.0249,0.00146,0.534,0.314,139.949,273813,4,273.81333,0.30186,264.25469,-5.077,139.949,0.508,4,0.972,11,0.366,1,0.24
"5a8a92d11c4abe131ad8ae0b","5k3U0OGYBccHdKJJu3HrUN","Nathan Lane","Hakuna Matata",1,0.417,0.313,0,-17.986,1,0.119,0.59,0.0000198,0.116,0.728,164.565,213600,4,213.6,0.27197,198.3971,-17.986,164.565,0.046,4,0.968,0,0.632,1,0.609
"5a8a92d21c4abe131ad8ae0c","70CQeCIZ1vEBMu5ogEZcYk","Space Cowboy","I Don't Care",1,0.614,0.952,3,-4.724,0,0.514,0.00307,0,0.836,0.257,126.013,281093,4,281.09333,0.18626,277.93125,-4.724,126.013,0.657,4,1,3,0.268,0,0.154
"5a8a92d31c4abe131ad8ae0d","0J6AUJX684aHQYRa6n1iKM","Ash","Meltdown",1,0.459,0.869,2,-4.72,0,0.0875,0.000254,0.0887,0.0568,0.527,152.269,204200,4,204.2,1.07927,201.38086,-4.72,152.269,0.475,4,0.973,2,0.579,0,0.567
"5a8a92d41c4abe131ad8ae0e","0Lg4ckCFjFUeyHOeSozcWS","Urban Cookie Collective","The Key, The Secret",1,0.702,0.796,10,-6.99,1,0.0315,0.0759,0.00253,0.109,0.607,129.878,222667,4,222.66667,0.98091,214.2215,-6.99,129.878,0.82,4,1,10,0.539,1,0.567
"5a8a92d41c4abe131ad8ae0f","5iN4xT6JRpGLgu8gn0ncFS","Good Riddance","Shame",1,0.484,0.875,6,-6.19,1,0.0666,0.00587,0.0042,0.335,0.29,91.461,108267,4,108.26667,0.10435,102.38259,-6.19,91.461,0.506,4,0.886,6,0.666,1,0.668
"5a8a92d51c4abe131ad8ae10","6diXF8p5pXpYghQw9rMXxc","The Whip","Muzzle No.1 - The Black Ghosts Instrumental",1,0.685,0.781,7,-6.574,1,0.0395,0.00022,0.643,0.145,0.862,127.97,329093,4,329.09333,0.16027,306.71238,-6.574,127.97,0.846,4,0.951,7,0.391,1,0.463
"5a8a92d61c4abe131ad8ae11","4gi0QcP6ewsBS2gKUkY4ss","Trae Tha Truth","Intro",1,0.453,0.499,0,-10.247,0,0.0988,0.334,0.551,0.102,0.202,95.304,105570,4,105.56998,0,100.11864,-10.247,95.304,0.2,4,0.91,0,0.389,0,0.511
"5a8a92d61c4abe131ad8ae12","7JJL67ZJr553pwi2uIK7I4","No Age","Boy Void",1,0.485,0.991,4,-3.953,1,0.0504,0.0448,0.472,0.11,0.346,109.909,105640,4,105.64,0,100.83265,-3.953,109.909,0.769,4,0.913,4,0.936,1,0.778
"5a8a92d71c4abe131ad8ae13","65OXGbKBQ8gUyJvUd0jNpf","Vengaboys","Boom, Boom, Boom, Boom!!",1,0.8,0.894,6,-7.346,0,0.04,0.0108,0.437,0.0285,0.967,138.48,201840,4,201.84,0,198.79764,-7.346,138.48,0.906,4,1,6,0.002,0,0.05
"5a8a92d81c4abe131ad8ae14","4iD3msRl5hJUBEtrQwnR4k","Afrojack","Take Over Control (feat. Eva Simons)",1,0.735,0.699,0,-4.435,0,0.084,0.121,0.0000282,0.0809,0.603,129.944,220520,4,220.52,0,207.25551,-4.435,129.944,0.84,4,1,0,0.605,0,0.587
"5a8a92d81c4abe131ad8ae15","4yBpmFDvvFl5oHqy7pK2GO","British Sea Power","Apologies to Insect Life",1,0.368,0.936,9,-3.258,0,0.257,0.00241,0.00985,0.243,0.239,94.024,167973,4,167.97333,2.46132,167.97333,-3.258,94.024,0.26,4,0.884,9,0.283,0,0.285
"5a8a92d91c4abe131ad8ae16","2WJqLZ2EOysq6m7qpmLzo7","Transplants","One Seventeen",1,0.506,0.983,5,-2.669,1,0.111,0.000601,0.00000411,0.249,0.41,92.177,121440,4,121.44,0,119.35057,-2.669,92.177,0.377,4,0.571,5,0.712,1,0.545
"5a8a92da1c4abe131ad8ae17","5bkoTCCLIFidGG6ErZQzSB","Armin van Buuren","Feels So Good",1,0.703,0.624,6,-7.406,1,0.0356,0.00404,0.00000199,0.0496,0.881,129.987,189003,4,189.00322,0.26735,183.7337,-7.406,129.987,0.921,4,1,6,0.522,1,0.505
"5a8a92db1c4abe131ad8ae18","3RB9GNJmVFi7tAipI6xkn2","The Bloody Beetroots","I Love The Bloody Beetroots - Radio Edit",1,0.734,0.796,1,-5.182,1,0.444,0.00217,0.659,0.151,0.347,130.081,328347,4,328.34667,0,323.91837,-5.182,130.081,0.766,4,0.944,1,0.696,1,0.635
"5a8a92db1c4abe131ad8ae19","6yf3MxEOScNBTYCHOAIiNQ","Jax Jones","Instruction (feat. Demi Lovato & Stefflon Don)",1,0.764,0.932,9,-3.059,0,0.189,0.121,0,0.103,0.911,121.046,165467,4,165.46667,0,162.64417,-3.059,121.046,0.56,4,1,9,0.091,0,0.228
"5a8a92dc1c4abe131ad8ae1a","2ouYAUqJ9ziVCjJpOx7HwR","Pitbull","Call Of The Wild",1,0.734,0.737,7,-6.209,0,0.0825,0.00339,0.0000334,0.359,0.509,134.026,191600,4,191.6,0,189.26005,-6.209,134.026,0.922,4,0.976,7,0.306,0,0.34
"5a8a92dd1c4abe131ad8ae1b","5XAyFI4O8p1pItse95sbbM","Jessie Ware","Imagine It Was Us",1,0.717,0.67,9,-6.513,0,0.0396,0.153,0.00234,0.0965,0.639,118.002,206040,4,206.04,0.09859,199.5581,-6.513,118.002,0.832,4,1,9,0.784,0,0.682
"5a8a92dd1c4abe131ad8ae1c","7ManPbVFsxAPxoY3Tovuqa","Henry Krinkle","Stay - Justin Martin Remix",1,0.744,0.496,2,-10.614,1,0.0395,0.0583,0.0977,0.189,0.384,124.008,406452,4,406.45161,0,387.15791,-10.614,124.008,0.503,4,0.932,2,0.147,1,0.393
"5a8a92df1c4abe131ad8ae1d","1WC2ctyzNjpgkhF0dplias","Broken Back","Halcyon Birds",1,0.724,0.652,6,-9.385,1,0.0363,0.194,0.0119,0.256,0.723,120.004,273653,4,273.65333,2.2059,265.09061,-9.385,120.004,0.82,4,1,6,0.09,1,0.348
"5a8a92df1c4abe131ad8ae1e","4rsGb4o15k3iUqfvOnoM9g","Adam Lambert","Trespassing",1,0.874,0.612,2,-5.263,1,0.0467,0.000397,0.00003,0.128,0.826,119.991,209160,4,209.16,0.34435,203.49388,-5.263,119.991,0.768,4,1,2,0.751,1,0.535
"5a8a92e01c4abe131ad8ae1f","3XwWnBHjC0yRLDP2D9bxqA","Someone Still Loves You Boris Yeltsin","Sink/Let it Sway",1,0.387,0.85,4,-6.882,1,0.0363,0.0117,0.152,0.0529,0.933,146.4,185880,4,185.88,0,180.26231,-6.882,146.4,0.863,4,0.998,4,0.782,1,0.672
"5a8a92e11c4abe131ad8ae20","5FjC0o2EGdlAMdc3hfeTMd","TOPS","Way to be Loved",1,0.583,0.515,11,-9.283,0,0.0571,0.605,0.000691,0.0931,0.603,115.732,263397,4,263.39692,0.45859,257.7415,-9.283,115.732,0.046,4,1,11,0.677,0,0.707
"5a8a92e11c4abe131ad8ae21","2Dgvly4PW3GIBCPD6YiBae","The Feelies","Crazy Rhythms",1,0.471,0.672,9,-9.433,1,0.0424,0.0148,0.351,0.0764,0.239,122.599,370920,4,370.92,0,361.27927,-9.433,122.599,0.662,4,1,9,0.869,1,0.56
"5a8a92e21c4abe131ad8ae22","16Of7eeW44kt0a1M0nitHM","Cobra Starship","You Make Me Feel... - feat. Sabi",1,0.668,0.857,7,-2.944,0,0.0535,0.0191,0.00000671,0.0385,0.748,131.959,215693,4,215.69333,0.21469,205.43855,-2.944,131.959,0.691,4,1,7,0.435,0,0.517
"5a8a92e31c4abe131ad8ae23","0JFcQm0Zjdt8FjqXHe0123","Bob Sinclar","The beat goes on - Original",1,0.765,0.694,5,-4.344,0,0.0656,0.00354,0,0.268,0.737,127.944,179293,4,179.29333,0.35964,179.29333,-4.344,127.944,0.843,4,1,5,0.612,0,0.605
"5a8a92e41c4abe131ad8ae24","6ROiS5xMT041FmOEodgkUO","David Guetta","Yesterday (feat.Bebe Rexha)",1,0.57,0.782,9,-4.379,0,0.0331,0.0242,0.0000666,0.329,0.276,127.94,243280,4,243.28,0.67905,236.72744,-4.379,127.94,0.52,4,1,9,0.284,0,0.392
"5a8a92e51c4abe131ad8ae25","6loVaOyUGq3tu14hkm5k69","Hot Water Music","I Was On A Mountain",1,0.438,0.986,9,-5.259,0,0.0892,0.00244,0.011,0.324,0.249,102.404,219773,4,219.77333,0.23488,208.46875,-5.259,102.404,0.641,4,1,9,0.272,0,0.415
"5a8a92e51c4abe131ad8ae26","5MCoBjHbmqfBZEAjmJ3hfZ","Chelsea Wolfe","Ancestors, The Ancients",1,0.5,0.682,9,-9.363,0,0.0295,0.00126,0.827,0.103,0.276,74.989,275175,4,275.17492,0.09365,260.04027,-9.363,74.989,0.356,4,0.448,9,0.599,0,0.441
"5a8a92e61c4abe131ad8ae27","6i9zEps9EdkonvPgiietJb","Empire of the Sun","Disarm",1,0.721,0.935,5,-3.978,0,0.0921,0.0176,0.000185,0.28,0.737,127.009,231574,4,231.57397,0.07542,224.47891,-3.978,127.009,1,4,1,5,0.723,0,0.841
"5a8a92e61c4abe131ad8ae28","4W2GicHr49W6pjCPfKf8ih","Glee Cast","Telephone (Glee Cast Version)",1,0.729,0.805,5,-5.183,0,0.0329,0.00363,0.00000308,0.11,0.749,122.021,222960,4,222.96,0.30789,210.59918,-5.183,122.021,0.889,4,1,5,0.419,0,0.543
"5a8a92e71c4abe131ad8ae29","5fAi3hUHZsk4foq7S3g5LL","Boys Noize","Oh! (A-Trak Remix)",1,0.766,0.859,3,-3.994,0,0.121,0.00034,0.643,0.052,0.748,123.924,267781,4,267.78122,0.12517,263.3317,-3.994,123.924,0.85,4,1,3,0.284,0,0.233
"5a8a92e81c4abe131ad8ae2a","3KhdagqsEHg1e3ceBKAeJp","DEV","In My Trunk",1,0.783,0.722,5,-4.497,0,0.0685,0.186,0,0.236,0.378,119.956,198173,4,198.17333,2.15946,194.53678,-4.497,119.956,0.725,4,1,5,0.382,0,0.525
"5a8a92e91c4abe131ad8ae2b","57saOFsjiZZQM0caSEIQSx","The Verve","Brainstorm Interlude - 2016 Remastered",1,0.263,0.981,11,-5.418,0,0.159,0.16,0.000117,0.246,0.14,166.41,311387,4,311.38667,0.13955,301.54014,-5.418,166.41,0.551,4,0.948,11,0.577,0,0.6
"5a8a92ea1c4abe131ad8ae2c","0rrelRb3XN06MiNNdGdKFU","The Magnetic Fields","Drive on, Driver",1,0.383,0.647,10,-8.01,0,0.033,0.000301,0.000801,0.104,0.473,164.71,169667,4,169.66667,0.19288,160.16544,-8.01,164.71,0.021,4,1,10,0.741,0,0.588
