@relation 'MusicMoods-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R2,4-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R7'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.58,0.849,1,4,0.392,0.17995,393533,143.671,0.34,0.102,0.461,0.0212,0.0385,0,-11.252,9,0.403,0.663,0
0.525,0.435,0.621,4,0.409,0.2049,199653,134.557,0.398,0.179,0,0.707,0.0268,0,-7.403,8,0.49,0.435,0
0.45,0.398,1,4,0.527,0.69215,232173,144.96,0.831,0.116,0.016,0.00123,0.034,1,-5.462,2,0.764,0.718,1
0.381,0.549,0.108,4,0.047,0.23152,152573,181.899,0.688,0.148,0.000124,0.587,0.0561,1,-7.543,0,0.517,0.658,0
0.479,0.461,0.52,4,0.326,3.21596,436240,109.837,0.389,0.239,0.369,0.695,0.0643,1,-13.988,2,0.338,0.464,0
0.389,0.338,0.973,3,0.346,3.27982,299720,178.488,0.22,0.0982,0.176,0.00735,0.0421,0,-6.686,3,0.693,0.269,0
0.413,0.401,1,4,0.926,0.45288,271920,112.987,0.476,0.155,0,0.583,0.0501,1,-9.744,7,0.68,0.702,1
0.183,0.248,0.436,3,0.026,0.29401,222573,77.792,0.178,0.151,0.000003,0.702,0.0517,1,-6.584,0,0.453,0.357,0
0.408,0.5,1,4,0.015,2.76317,268893,167.86,0.857,0.186,0.00712,0.000914,0.0773,1,-6.04,2,0.851,0.427,1
0.742,0.679,1,4,0.537,0.25551,213507,92.135,0.654,0.737,0.000002,0.0125,0.218,0,-3.602,1,0.801,0.557,1
0.529,0.537,1,3,0.387,3.12889,218364,105.321,0.107,0.157,0.000952,0.0387,0.0331,1,-14.564,9,0.14,0.55,0
0.707,0.721,0.954,4,0.209,0,248964,70.507,0.173,0.102,0,0.0445,0.0275,0,-10.279,4,0.379,0.373,0
0.483,0.427,1,4,0.612,0.33252,203280,122.023,0.562,0.158,0.000023,0.0206,0.048,1,-5.342,0,0.798,0.746,1
0.503,0.485,1,4,0.95,0.98181,300653,96.842,0.442,0.14,0.012,0.0141,0.0602,0,-8.893,10,0.349,0.875,1
0.591,0.665,0.981,4,0.736,0.35324,171680,116.922,0.255,0.134,0,0.815,0.0335,1,-14.342,4,0.223,0.713,0
0.777,0.96,0.963,4,0.637,0,229000,131.985,0.924,0.147,0.000003,0.0582,0.123,1,-7.382,2,0.82,0.62,1
0.486,0.498,1,4,0.913,0.37052,234333,126.241,0.92,0.0855,0.000005,0.091,0.0401,1,-7.296,10,0.645,0.79,1
0.305,0.307,1,4,0.928,0.13143,200753,126.99,0.668,0.0875,0.000018,0.0498,0.0826,0,-2.904,8,0.92,0.751,1
0.6,0.54,0.623,4,0,0.25542,218413,82.488,0.194,0.324,0.0116,0.000101,0.0734,1,-6.305,7,0.853,0.259,0
0.746,0.601,0.277,4,0.083,0,309133,123.825,0.241,0.797,0.0138,0.979,0.0417,1,-13.485,3,0.244,0.392,0
0.322,0.492,0.981,3,0.445,0.20227,147653,90.309,0.448,0.0961,0,0.443,0.111,0,-7.686,3,0.522,0.477,0
0.799,0.763,0.977,4,0.162,3.23918,283600,178.685,0.162,0.136,0.00514,0.885,0.0341,1,-11.898,0,0.204,0.283,0
0.296,0.03,1,4,0.238,0.34277,255907,164.004,0.433,0.115,0,0.675,0.0938,1,-6.993,9,0.693,0.394,0
0.614,0.855,0.598,4,0.965,0.21052,149427,138.015,0.961,0.338,0,0.765,0.0588,1,-6.397,6,0.716,0.602,1
0.568,0.614,0.718,4,0.433,0.09279,402900,149.997,0.312,0.314,0.274,0.0038,0.102,1,-7.913,1,0.929,0.657,1
0.466,0.035,0.881,3,0.251,2.02594,279200,174.959,0.179,0.126,0.927,0.63,0.0353,1,-15.12,10,0.452,0.19,0
0.496,0.36,0.923,4,0.668,0,279467,100.018,0.269,0.122,0.00143,0.201,0.023,1,-4.961,7,0.703,0.551,0
0.608,0.665,1,4,0.079,0.38884,203507,173.644,0.454,0.109,0.00254,0.539,0.0328,1,-18.245,4,0.234,0.514,0
0.491,0.224,0.945,4,0.217,0.19016,269467,144.038,0.472,0.175,0.000049,0.438,0.037,1,-7.075,7,0.682,0.449,0
0.19,0.258,1,4,0.022,0.2732,217573,200.123,0.786,0.102,0.00675,0.0041,0.184,1,-5.169,1,0.785,0.434,1
0.544,0.672,0.951,4,0.134,2.36844,264093,91.264,0.835,0.103,0,0.383,0.0393,0,-13.339,9,0.602,0.6,0
0.654,0.74,1,3,0.243,0.1215,175227,180.053,0.309,0.111,0.00009,0.0667,0.0545,0,-5.888,10,0.759,0.384,0
0.747,0.893,0.993,4,0.601,0.06395,261067,151.742,0.408,0.21,0,0.000967,0.0303,1,-2.966,2,0.771,0.456,0
0.392,0.279,1,4,0.83,0.11107,485800,127.988,0.831,0.0608,0.878,0.000434,0.0608,1,-11.754,1,0.744,0.809,1
0.523,0.33,0.963,4,0.052,0,334987,79.863,0.038,0.125,0.247,0.709,0.0299,1,-6.463,9,0.484,0.31,0
0.608,0.491,0.993,4,0.019,0.11265,300000,148.292,0.548,0.114,0.000749,0.33,0.0249,1,-8.171,10,0.53,0.585,0
0.645,0.746,1,4,0.947,0.19175,288053,112.958,0.759,0.151,0.00722,0.00177,0.0291,0,-7.667,0,0.554,0.71,0
0.477,0.261,1,4,0.987,0.33497,395000,132.869,0.564,0.0965,0.44,0.0387,0.0413,1,-8.766,7,0.986,0.687,1
0.44,0.148,0.831,4,0.477,0.14372,259440,145.433,0.258,0.129,0.000009,0.000126,0.037,0,-5.156,1,0.734,0.461,0
0.529,0.407,0.97,4,0.323,2.14204,387520,139.009,0.203,0.126,0.0272,0.934,0.0327,1,-12.126,5,0.32,0.351,0
0.404,0.633,0.653,4,1,0.10508,224013,147.121,0.74,0.105,0.216,0.00902,0.0609,1,-9.563,2,0.936,0.678,1
0.58,0.903,0.427,4,0.688,0.10612,247827,139.74,0.12,0.14,0.82,0.000524,0.0413,1,-9.525,9,0.837,0.459,0
0.553,0.328,0.958,4,0.538,0.4449,239733,94.03,0.21,0.0757,0.615,0.248,0.0244,0,-10.593,6,0.395,0.669,0
0.683,0.684,0.971,4,0.104,7.75546,378480,140.226,0.309,0.296,0.625,0.613,0.0503,0,-12.537,0,0.471,0.466,0
0.415,0.359,1,4,0.811,0.30186,262933,120.04,0.371,0.0656,0.175,0.0438,0.042,0,-6.889,6,0.836,0.544,0
0.619,1,1,4,0.808,0.0873,172849,108.99,0.619,0.181,0.00111,0.749,0.0364,0,-6.213,9,0.61,0.666,0
0.529,0.641,0.938,4,0.048,0.27619,314453,97.277,0.719,0.288,0,0.284,0.176,1,-6.596,2,0.902,0.493,1
0.893,0.759,0.989,4,0.889,0.3434,277800,107.965,0.714,0.185,0.00342,0.146,0.0266,1,-8.976,2,0.717,0.627,0
0.686,0.931,0.903,4,0.851,0,505773,144.995,0.392,0.138,0.853,0.00044,0.0406,1,-6.299,11,0.982,0.643,1
0.45,0.217,1,4,0.767,0,225773,120.012,0.946,0.125,0.171,0.000323,0.0388,0,-5.916,5,0.96,0.62,1
0.719,0.602,0.848,4,0.896,0.39592,242360,112.632,0.83,0.137,0.000185,0.22,0.0651,1,-7.035,7,0.884,0.617,1
0,0,0.957,5,0.769,0,138947,83.934,0.056,0.113,0.97,0.8,0.0364,0,-21.983,11,0.132,0.487,0
0.652,0.575,0.977,4,0.336,0,208853,84.507,0.244,0.107,0.000464,0.93,0.0321,1,-16.252,3,0.123,0.383,0
0.429,0.487,0.996,4,0.773,0.19732,210093,129.984,0.502,0.246,0.000003,0.0015,0.26,1,-6.103,8,0.87,0.544,1
0.662,0.667,0.93,3,0.15,0.27297,403893,102.23,0.253,0.0585,0.000775,0.00724,0.0479,0,-4.16,10,0.861,0.467,0
0.793,1,0.984,4,0.94,0.36816,337227,110.747,0.467,0.0682,0.699,0.0592,0.0276,1,-9.95,9,0.523,0.557,0
0.835,0.862,0.93,3,0.216,2.16526,262107,74.68,0.154,0.283,0.0467,0.867,0.0374,1,-12.276,1,0.22,0.254,0
0.481,0.305,1,4,0.478,0.1102,205107,121.978,0.446,0.13,0,0.849,0.0362,1,-8.221,6,0.317,0.776,0
0.646,0.729,1,4,0.917,0.34844,189147,130.024,0.692,0.188,0.000067,0.0214,0.0351,1,-4.124,0,0.914,0.564,1
0.48,0.238,0.915,5,0.064,0,309707,117.549,0.642,0.838,0,0.141,0.269,1,-3.232,8,0.974,0.52,1
0.473,0.528,0.998,4,0.806,0,361600,141.991,0.262,0.916,0.41,0.0146,0.0623,0,-7.255,9,0.945,0.555,1
0.417,0.345,1,4,0.846,0.12181,234913,115.03,0.877,0.305,0.00148,0.0103,0.0374,0,-3.681,11,0.903,0.76,1
0.574,0.723,0.981,4,0.19,0,241667,162.157,0.654,0.884,0,0.0798,0.169,1,-6.557,6,0.948,0.382,1
0.417,0.209,1,4,0,0.36961,227067,103.223,0.689,0.089,0,0.0541,0.0335,0,-3.07,6,0.839,0.598,1
0.716,0.789,0.809,4,0.846,0.34408,229427,131.07,0.547,0.118,0.000008,0.000593,0.0555,1,-4.948,2,0.942,0.402,1
0.75,0.846,0.585,3,0.228,0.31832,229427,71.056,0.125,0.107,0.00224,0.944,0.0343,1,-13.949,8,0.137,0.274,0
0.566,0.551,1,4,0.837,0.19134,300867,118.183,0.777,0.0814,0.36,0.729,0.0324,0,-8.769,2,0.732,0.602,0
0.557,0.461,0.996,4,0.962,0.08762,266710,125.991,0.592,0.0745,0.0297,0.154,0.0395,0,-8.987,5,0.404,0.792,1
0.381,0.456,1,4,0.258,0.28449,243027,92.978,0.615,0.101,0,0.0484,0.278,0,-5.572,11,0.748,0.925,1
0,0.121,0.969,4,0.653,4.89361,212677,127.995,0.556,0.23,0.000151,0.00186,0.203,1,-2.73,9,0.933,0.785,1
0.612,0.743,0.924,4,0.045,0.07016,295667,81.166,0.0638,0.108,0.0271,0.965,0.032,1,-18.76,10,0.102,0.471,0
0.492,0.395,0.986,4,0.846,0.08023,230707,115.022,0.309,0.0771,0.000076,0.0156,0.0455,0,-4.108,11,0.874,0.563,0
0.321,0.216,0.288,4,0.557,0.48739,245067,144.007,0.435,0.0985,0.000006,0.045,0.11,0,-2.847,9,0.892,0.617,1
0,0,0.972,4,0.465,0,268813,91.039,0.694,0.0886,0.000003,0.546,0.398,0,-8.886,9,0.721,0.717,1
0.563,0.561,1,4,0.744,2.0898,434027,114.975,0.498,0.111,0.672,0.0195,0.047,0,-7.545,10,0.945,0.69,1
0.415,0.411,1,4,0.358,0,230160,95.059,0.242,0.126,0.0187,0.762,0.166,0,-7.82,0,0.738,0.568,0
0.217,0.001,1,4,0.47,6.10685,132427,109.575,0.423,0.334,0.000024,0.000156,0.0477,1,-14.345,11,0.837,0.45,1
0.442,0.317,1,4,0.666,0.22689,201480,137.974,0.418,0.17,0.00029,0.000179,0.0534,1,-3.797,11,0.925,0.433,0
0.439,0.558,1,4,0.027,3.57007,209288,200.123,0.568,0.333,0,0.0107,0.258,1,-4.786,0,0.939,0.473,1
0.382,0.759,1,4,0.612,0.08707,221250,128.004,0.395,0.324,0.446,0.000732,0.0702,1,-2.862,10,0.879,0.636,1
0.398,0.527,1,4,0.479,0,228480,93.034,0.72,0.342,0.000011,0.157,0.312,1,-9.221,6,0.72,0.708,1
0.326,0.454,1,4,0.953,0.47025,412680,132.949,0.594,0.11,0.805,0.161,0.0592,1,-22.248,1,0.37,0.796,1
0.503,0.552,1,4,0.595,0.12213,210800,124.066,0.658,0.0882,0.00142,0.00112,0.0597,0,-6.489,5,0.848,0.733,1
0.593,0.45,1,4,0.787,0.16857,218787,135.771,0.553,0.0839,0.000002,0.129,0.0775,1,-5.949,1,0.763,0.605,1
0.463,0.238,1,4,0.925,0.21474,199027,110.009,0.851,0.348,0,0.0266,0.033,0,-4.15,0,0.748,0.762,1
0.385,0.219,0.94,3,0.148,0,413320,101.213,0.0948,0.372,0.000636,0.921,0.0317,1,-10.78,0,0.143,0.339,0
0.474,0.494,1,4,0.34,0,181927,177.874,0.727,0.177,0.000111,0.000649,0.0374,1,-4.36,10,0.787,0.367,1
0.604,0.663,1,4,0.676,0,199846,128.006,0.585,0.0294,0,0.272,0.0451,0,-5.323,11,0.876,0.783,1
0.281,0,0.996,4,0.057,0.23782,279467,153.087,0.0898,0.186,0.0395,0.00152,0.0381,0,-4.376,4,0.86,0.34,0
0.464,0.364,1,4,0.944,0.37714,186560,136.035,0.97,0.233,0.000078,0.0839,0.0466,1,-6.398,0,0.942,0.873,1
0.066,0.357,0.993,4,0.725,0,182300,95.872,0.65,0.0807,0.000417,0.24,0.0514,1,-8.687,5,0.79,0.518,1
0.651,0.515,0.928,4,0.023,2.22331,220360,68.564,0.0683,0.34,0.000218,0.904,0.0327,0,-11.618,11,0.172,0.264,0
0.715,0.801,1,4,0.919,0.45864,304091,108.985,0.415,0.157,0.937,0.00671,0.0355,0,-7.21,10,0.918,0.609,1
0.569,0.564,1,4,0.463,0,412040,193.174,0.39,0.245,0.475,0.000017,0.132,0,-5.286,0,0.959,0.162,1
0.391,0.419,1,4,0.573,0.29016,290227,150.627,0.517,0.0353,0.000014,0.0279,0.0457,1,-6.969,2,0.672,0.478,0
0.577,0.508,0.9,4,0.06,0.40054,96160,134.945,0.126,0.156,0.552,0.943,0.0563,0,-21.059,5,0.0603,0.43,0
0.815,0.683,0.84,4,0.011,0.16458,237000,80.963,0.209,0.114,0.000368,0.79,0.0257,1,-6.608,7,0.547,0.469,1
0.644,0.607,0.904,4,0.837,0,216107,142.042,0.346,0.111,0,0.00307,0.0715,1,-3.122,7,0.952,0.451,0
0.258,0.308,1,4,0.779,0.12254,410040,115.002,0.553,0.597,0.858,0.00261,0.0391,0,-9.816,4,0.656,0.736,1
0.716,0.837,1,4,0.813,2.03755,213029,125.992,0.915,0.693,0.00118,0.487,0.0275,1,-8.731,2,0.655,0.656,1
0.348,0.455,1,4,0.743,0.2039,256907,98.109,0.848,0.19,0,0.228,0.201,1,-7.33,0,0.852,0.823,1
0.51,0.449,1,4,0.265,0.68063,232507,149.035,0.575,0.148,0.000044,0.0012,0.0407,1,-5.914,4,0.814,0.597,1
0.348,0.141,0.507,3,0.543,2.12463,334773,123.759,0.0549,0.129,0.939,0.957,0.0551,0,-13.578,4,0.33,0.446,0
0.294,0.164,1,4,0.892,0.26091,236440,147.821,0.646,0.0881,0.67,0.397,0.279,0,-4.331,9,0.913,0.906,0
0.719,0.852,1,4,0.971,0,170820,123.972,0.778,0.208,0.000001,0.0207,0.146,1,-4.259,7,0.953,0.709,1
0.558,0.12,1,4,0.719,0.18005,224027,130.913,0.725,0.0625,0.000004,0.0327,0.361,1,-18.696,6,0.45,0.808,1
0.275,0.546,0.801,4,0.076,0.13433,275227,127.438,0.144,0.185,0,0.474,0.0312,1,-6.673,10,0.465,0.373,0
0.749,0.92,1,3,0.281,0.3927,500453,188.573,0.622,0.121,0,0.273,0.0404,1,-10.093,10,0.478,0.388,0
0.489,0.253,0.963,4,0.293,2.798,250312,161.356,0.19,0.0797,0.054,0.0103,0.0267,0,-9.524,11,0.548,0.492,0
0.733,0.893,1,4,0.018,0.16286,295067,142.336,0.425,0.337,0.000588,0.469,0.0298,1,-6.925,5,0.591,0.398,0
0.331,0.17,1,4,0.773,0.18621,170093,128.033,0.771,0.141,0.00001,0.0149,0.0917,0,-4.228,5,0.774,0.692,1
0.455,0.394,0.84,4,0.255,0.22213,239267,92.758,0.333,0.15,0.000011,0.921,0.0355,1,-15.696,2,0.233,0.491,0
0.647,0.855,0.988,4,0.107,0.18649,196173,198.094,0.466,0.0671,0.261,0.471,0.0359,1,-12.975,2,0.613,0.428,0
0.525,0.532,0.891,4,0.398,0.06413,204267,118.137,0.488,0.345,0.881,0.000066,0.0465,1,-6.804,2,0.823,0.296,1
0.5,0.123,1,4,0.917,0.09252,241387,122.105,0.643,0.209,0.00678,0.0728,0.0292,0,-4.039,1,0.841,0.7,1
0.09,0.726,0.824,3,0.237,3.00118,211813,139.832,0.0601,0.114,0.00168,0.431,0.0292,1,-10.689,9,0.398,0.325,0
0.509,0.503,0.948,4,0.045,0.08553,331013,87.951,0.209,0.18,0.0297,0.0217,0.0333,0,-4.393,4,0.742,0.415,0
0.701,0.798,1,4,0.656,0.07546,268966,110.014,0.285,0.346,0.000877,0.301,0.0318,0,-6.534,2,0.649,0.603,0
0.503,0.475,0.912,4,0.436,0.39501,410267,94.478,0.369,0.0901,0.0141,0.632,0.0304,0,-7.171,3,0.579,0.572,0
0.577,0.519,1,4,0.891,0.26703,171400,121.012,0.928,0.284,0.115,0.0383,0.0897,0,-4.694,11,0.879,0.838,1
0.811,1,1,4,0.843,0.23791,191667,128.943,0.961,0.212,0,0.00127,0.0475,0,-3.387,11,0.902,0.806,1
0.709,0.633,0.951,3,0.173,0.26109,239360,88.382,0.603,0.107,0.000084,0.776,0.0544,0,-11.943,9,0.283,0.436,0
0.449,0.266,0.966,4,0.252,0.16744,229493,66.881,0.158,0.0865,0.498,0.000044,0.027,1,-11.313,11,0.361,0.418,0
0.527,0.356,1,4,0.845,0,206133,114.959,0.879,0.114,0,0.017,0.108,0,-4.829,5,0.883,0.732,1
0.349,0.431,1,4,0.77,2.73415,284133,124.677,0.745,0.227,0.0101,0.0113,0.0394,1,-7.415,9,0.91,0.66,1
0.249,0.208,0.956,4,0.296,2.47293,202899,148.538,0.223,0.487,0.000002,0.00109,0.0506,0,-9.355,2,0.682,0.243,1
0.276,0.113,1,4,0.799,0,260697,119.965,0.517,0.326,0.000025,0.0102,0.0469,0,-3.714,11,0.899,0.749,1
0.445,0.263,0.916,4,0.568,0,316000,107.516,0.0534,0.724,0.000379,0.0964,0.0265,1,-5.285,11,0.667,0.401,0
0.563,0.599,0.886,3,0.603,0.1634,151733,180.099,0.3,0.0813,0,0.001,0.0297,1,-6.02,11,0.568,0.317,0
0.612,0.695,0.919,4,0.545,2.87927,225013,115.754,0.445,0.158,0.000517,0.01,0.069,1,-4.626,1,0.852,0.55,0
0.818,0.657,0.107,3,0.792,5.48571,147227,202.345,0.0387,0.333,0.957,0.993,0.0632,0,-28.802,10,0.111,0.321,0
0.464,0.452,0.726,5,0.109,0.15946,193328,102.156,0.0602,0.217,0.000043,0.566,0.0363,1,-7.126,0,0.438,0.395,0
0.539,0.543,1,4,0.703,0.20884,188120,119.023,0.927,0.0428,0.00134,0.00157,0.031,0,-7.111,9,0.727,0.807,1
0.369,0.239,1,4,0.717,2.70512,231400,128.008,0.304,0.139,0,0.0928,0.0791,0,-5.64,10,0.609,0.918,1
0.654,0.48,1,4,0.84,0.31338,316440,116.925,0.329,0.111,0.00103,0.722,0.0284,0,-9.454,0,0.373,0.69,0
0.766,0.855,0.283,3,0.389,0.22889,235240,86.978,0.269,0.212,0.000229,0.337,0.028,1,-6.539,7,0.405,0.397,0
0.131,0,0.965,4,0.943,0.19728,437343,140.999,0.91,0.0722,0.709,0.00192,0.0489,0,-6.225,9,0.992,0.652,1
0.402,0.247,0.684,4,0.463,0.37184,141613,120.044,0.393,0.448,0.000001,0.821,0.0369,1,-17.374,8,0.184,0.56,0
0.319,0.166,0.635,4,0.282,0,249467,129.956,0.0679,0.105,0.000096,0.867,0.0276,0,-8.536,9,0.409,0.42,0
0.209,0,1,4,0.262,0.12086,192640,119.812,0.142,0.136,0.00218,0.594,0.0367,1,-12.32,10,0.258,0.71,0
0.392,0.278,1,4,0.926,1.0444,209013,118.028,0.824,0.11,0,0.0289,0.0799,0,-3.514,9,0.933,0.738,1
0.524,0.233,0.824,4,0.131,0.23855,144333,74.748,0.321,0.106,0.000068,0.851,0.0347,0,-8.827,10,0.34,0.442,0
0.589,0.518,1,4,0.9,0.26032,254827,132.04,0.692,0.119,0.000045,0.273,0.0315,0,-5.543,1,0.687,0.603,0
0.023,0.118,1,4,1,0.16857,285600,130.861,0.939,0.0571,0.000083,0.0702,0.0354,0,-8.508,4,0.844,0.737,1
0.469,0.315,0.696,4,0.166,0.24966,299867,92.615,0.168,0.367,0.827,0.00001,0.079,1,-5.116,1,0.965,0.206,0
0.163,0.105,0.906,4,0.854,0.49338,185707,124.023,0.981,0.0675,0.00498,0.194,0.0706,0,-8.115,4,0.489,0.875,1
0.581,0.497,0.991,4,0.397,0.36494,349855,117.996,0.111,0.161,0.0574,0.32,0.0374,0,-8.28,9,0.503,0.644,0
0.2,0.268,0.998,4,0.291,2.03755,328280,92.003,0.36,0.0795,0.00201,0.00989,0.196,1,-6.446,7,0.779,0.747,1
0.436,0.184,0.982,4,0.709,0.06798,224641,135.983,0.421,0.125,0.873,0.000031,0.0348,1,-6.977,8,0.778,0.485,1
0.93,1,0.179,1,0.086,0,161253,74.655,0.407,0.842,0,0.795,0.0289,1,-11.715,7,0.134,0.382,0
0.328,0.506,0.996,4,0.954,0.25542,219213,125.964,0.141,0.345,0.000778,0.0067,0.0421,1,-5.238,10,0.768,0.709,1
0.586,0.511,1,4,0.373,0,203333,177.989,0.876,0.0697,0.933,0.0071,0.0379,1,-14.311,4,0.478,0.433,1
0.618,0.572,0.947,4,0.297,6.12426,225680,151.902,0.341,0.12,0,0.0552,0.059,0,-6.074,11,0.705,0.553,0
0.576,0.857,0.933,4,0.193,0,203453,194.078,0.92,0.368,0.00259,0.61,0.071,1,-4.037,5,0.928,0.492,1
0.51,0.452,0.709,4,0.349,0.16259,303120,145.031,0.356,0.107,0.00945,0.148,0.0327,1,-10.935,8,0.419,0.547,0
0.545,0.674,0.892,4,0.924,0.12145,199080,128.038,0.619,0.257,0,0.00701,0.0619,1,-3.804,1,0.866,0.578,1
0.433,0.481,1,4,0.289,0,216067,183.656,0.594,0.365,0,0.00247,0.0433,1,-3.863,11,0.707,0.552,1
0.807,0.545,0.714,3,0.023,0.38168,247760,118.413,0.254,0.347,0.879,0.955,0.0368,0,-15.961,3,0.333,0.233,0
0.601,0.603,0.576,4,0.144,0,181897,80.793,0.0457,0.109,0.000002,0.34,0.0339,0,-10.454,9,0.346,0.26,0
0.654,0.604,0.895,4,0.161,0.19184,192999,119.55,0.185,0.106,0,0.98,0.0349,1,-10.039,5,0.194,0.394,1
0.662,0.728,0.996,4,0.312,0.12762,291800,122.186,0.733,0.122,0.000318,0.129,0.0381,1,-11.696,9,0.507,0.497,0
0.536,0.328,1,4,0.584,0.13937,125341,120.028,0.935,0.0978,0,0.13,0.0338,1,-6.297,0,0.562,0.692,1
0.61,0.548,0.765,4,0.476,1.09093,334373,110.839,0.612,0.359,0.000951,0.955,0.0398,0,-12.181,7,0.231,0.579,0
0.736,0.864,1,4,0.404,5.22449,225267,168.829,0.156,0.0689,0.00279,0.0166,0.0314,1,-17.887,7,0.359,0.431,0
0.689,0.865,0.911,4,0.173,0.19741,267000,152.388,0.583,0.394,0.00138,0.000733,0.0358,1,-4.888,4,0.792,0.441,1
0.622,0.775,1,4,0.978,0.42399,227000,139.992,0.68,0.364,0.00708,0.000592,0.0613,0,-9.629,2,0.994,0.53,1
0.545,0.305,0.42,4,0.059,0.12703,234400,134.47,0.0398,0.0943,0.935,0.994,0.038,0,-19.36,8,0.117,0.234,0
0.563,0.492,0.977,4,0.241,0.40408,193887,99.422,0.845,0.321,0,0.0169,0.105,1,-6.577,0,0.804,0.652,1
0.526,0.501,1,3,0.492,0.55116,276267,134.382,0.148,0.116,0,0.728,0.0374,0,-9.582,8,0.408,0.48,0
0.596,0.724,1,4,0.12,0,148907,180.362,0.968,0.0911,0.0212,0.0868,0.0635,1,-9.865,1,0.518,0.636,1
0.543,0.439,0.443,4,0.178,2.61224,429640,83.228,0.0402,0.0725,0.221,0.0566,0.0372,0,-11.658,4,0.444,0.107,1
0.45,0.104,0.568,4,0.79,0,157524,115.369,0.593,0.979,0.000015,0.131,0.1,0,-4.929,7,0.95,0.625,1
0.251,0.134,1,4,0.878,0,241520,118.998,0.87,0.046,0.000044,0.113,0.0519,1,-6.25,1,0.788,0.888,1
0.65,0.581,0.723,4,0.021,0.22159,246880,79.047,0.236,0.134,0.265,0.986,0.0435,0,-16.696,11,0.133,0.431,0
0.418,0.417,0.975,4,0.75,0,219240,134.059,0.856,0.121,0.000009,0.0144,0.0495,1,-4.026,4,0.918,0.643,1
0.82,0.746,0.036,3,0.82,0.1741,116427,169.927,0.247,0.112,0.86,0.993,0.0395,0,-22.171,2,0.231,0.412,0
0.526,0.303,0.917,4,0.126,2.50195,334213,74.374,0.187,0.104,0.113,0.606,0.0355,1,-6.579,7,0.612,0.294,0
0.526,0.356,0.959,4,0.097,0.26707,207893,144.504,0.276,0.148,0.000043,0.0907,0.0291,1,-8.017,9,0.544,0.425,0
0.709,0.657,0.972,4,0.091,0.15102,288587,155.194,0.269,0.171,0.000013,0.211,0.0269,1,-5.629,8,0.541,0.408,0
0.094,0,1,4,0.117,0.13338,187117,177.427,0.247,0.126,0.845,0.989,0.0307,1,-10.896,2,0.243,0.251,0
0.383,0.421,1,4,0.297,0.33619,193427,84.601,0.163,0.55,0.696,0.0178,0.0292,1,-17.981,1,0.238,0.358,0
0.519,0.527,0.728,3,0.308,0,215173,187.575,0.12,0.144,0.000034,0.00248,0.262,0,-5.042,9,0.947,0.235,0
0.437,0.205,0.992,4,0.823,0.26109,225983,106.97,0.632,0.153,0,0.034,0.0797,1,-4.282,1,0.803,0.818,1
0.306,0.081,1,4,0.778,0.10535,182467,113.061,0.497,0.11,0.000002,0.00607,0.17,0,-8.56,6,0.645,0.691,1
0.605,0.269,1,4,0.856,0,254129,120.001,0.494,0.625,0.000329,0.146,0.0679,0,-5.623,11,0.579,0.781,1
0.553,0.578,1,4,0.955,0.238,228067,126.002,0.784,0.123,0,0.0029,0.0368,0,-4.04,11,0.848,0.657,1
0.609,0.677,1,4,0.229,0.52077,342347,164.93,0.507,0.294,0.0109,0.121,0.153,1,-6.693,2,0.799,0.465,0
0.566,0.412,1,4,0.293,0.31946,234973,83.968,0.568,0.271,0.000006,0.0408,0.35,1,-5.377,8,0.778,0.676,1
0.217,0.043,1,4,0.751,0,174400,133.287,0.929,0.141,0,0.179,0.0309,1,-9.769,6,0.646,0.598,1
0.525,0.567,0.978,4,0.985,0,320173,126.018,0.373,0.147,0.00629,0.000062,0.0557,0,-3.615,9,0.893,0.578,1
0.62,0.652,0.992,4,0.64,0.13492,323293,115.896,0.888,0.0695,0.000307,0.417,0.0324,1,-14.524,0,0.519,0.57,1
0.677,0.466,0.769,3,0.21,3.08825,190907,82.041,0.197,0.107,0,0.0202,0.0324,1,-4.452,8,0.756,0.329,0
0.537,0.672,1,4,0.906,0,158360,125.003,0.301,0.578,0.0217,0.000013,0.115,0,-3.598,1,0.984,0.546,1
0.684,0.676,0.944,4,0.155,7.78449,276760,113.839,0.169,0.314,0,0.879,0.0432,0,-7.882,9,0.437,0.287,0
0.775,0.734,0.721,4,0.668,0.16245,270160,119.913,0.191,0.148,0,0.0043,0.0914,0,-4.486,6,0.931,0.477,1
0.723,0.708,0.606,4,0.17,0,507960,131.661,0.155,0.087,0.928,0.723,0.0373,0,-18.659,9,0.175,0.178,0
0.407,0.189,0.919,3,0.001,0.20866,176867,85.925,0.129,0.109,0.0358,0.988,0.0394,1,-15.35,7,0.0945,0.522,0
